;id, isbn, asin, title, author, binding, publisher, publicationdate, category, newprice, usedprice, usedcount, height, length, width, detailpageurl, image
116, 9784041099063, 4041099064, 斜陽 (角川文庫クラシックス), 太宰 治, 文庫, 角川書店, 1950-08, 日本文学, None, 1, 78, 1.0, 14.8, 10.6, https://www.amazon.co.jp/%E6%96%9C%E9%99%BD-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB%E3%82%AF%E3%83%A9%E3%82%B7%E3%83%83%E3%82%AF%E3%82%B9-%E5%A4%AA%E5%AE%B0-%E6%B2%BB/dp/4041099064?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041099064, https://images-fe.ssl-images-amazon.com/images/I/51-liyLSMeL.jpg
117, 9784041099100, 4041099102, 人間失格;桜桃 (角川文庫), 太宰 治, 文庫, 角川書店, 1989-04, 日本文学, None, 1, 112, 1.0, 14.8, 10.2, https://www.amazon.co.jp/%E4%BA%BA%E9%96%93%E5%A4%B1%E6%A0%BC-%E6%A1%9C%E6%A1%83-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E5%A4%AA%E5%AE%B0-%E6%B2%BB/dp/4041099102?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041099102, https://images-fe.ssl-images-amazon.com/images/I/41-y7Uz4PAL.jpg
118, 9784101225241, 4101225249, 菊次郎とさき (新潮文庫), ビートたけし, 文庫, 新潮社, 2001-11-28, は行の著者, 400, 1, 69, 1.0, 14.8, 10.6, https://www.amazon.co.jp/%E8%8F%8A%E6%AC%A1%E9%83%8E%E3%81%A8%E3%81%95%E3%81%8D-%E6%96%B0%E6%BD%AE%E6%96%87%E5%BA%AB-%E3%83%93%E3%83%BC%E3%83%88%E3%81%9F%E3%81%91%E3%81%97/dp/4101225249?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4101225249, https://images-fe.ssl-images-amazon.com/images/I/51XNCJQREPL.jpg
119, 9784041315224, 4041315220, 書を捨てよ、町へ出よう (角川文庫), 寺山 修司, 文庫, 角川書店, 2004-06-25, 近現代の作品, 555, 1, 38, 1.4, 14.8, 10.6, https://www.amazon.co.jp/%E6%9B%B8%E3%82%92%E6%8D%A8%E3%81%A6%E3%82%88%E3%80%81%E7%94%BA%E3%81%B8%E5%87%BA%E3%82%88%E3%81%86-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E5%AF%BA%E5%B1%B1-%E4%BF%AE%E5%8F%B8/dp/4041315220?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041315220, https://images-fe.ssl-images-amazon.com/images/I/41V2zI1UkgL.jpg
120, 9784041315248, 4041315247, ポケットに名言を (角川文庫), 寺山 修司, 文庫, 角川書店, 2005-01-01, 近現代の作品, 432, 1, 127, 1.0, 14.6, 10.4, https://www.amazon.co.jp/%E3%83%9D%E3%82%B1%E3%83%83%E3%83%88%E3%81%AB%E5%90%8D%E8%A8%80%E3%82%92-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E5%AF%BA%E5%B1%B1-%E4%BF%AE%E5%8F%B8/dp/4041315247?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041315247, https://images-fe.ssl-images-amazon.com/images/I/41Ym6Y%2BSfxL.jpg
121, 9784480023995, 4480023992, 古典落語 小さん集 (ちくま文庫), 柳家 小さん, 文庫, 筑摩書房, 1990-05, 古典, None, 50, 25, 2.2, 14.6, 10.6, https://www.amazon.co.jp/%E5%8F%A4%E5%85%B8%E8%90%BD%E8%AA%9E-%E5%B0%8F%E3%81%95%E3%82%93%E9%9B%86-%E3%81%A1%E3%81%8F%E3%81%BE%E6%96%87%E5%BA%AB-%E6%9F%B3%E5%AE%B6-%E5%B0%8F%E3%81%95%E3%82%93/dp/4480023992?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4480023992, https://images-fe.ssl-images-amazon.com/images/I/51i8c0becuL.jpg
122, 9784413090100, 4413090101, 自分の中に毒を持て―あなたは“常識人間"を捨てられるか (青春文庫), 岡本 太郎, 文庫, 青春出版社, 1993-08-01, 倫理学入門, 504, 1, 90, 1.0, 15.0, 10.6, https://www.amazon.co.jp/%E8%87%AA%E5%88%86%E3%81%AE%E4%B8%AD%E3%81%AB%E6%AF%92%E3%82%92%E6%8C%81%E3%81%A6%E2%80%95%E3%81%82%E3%81%AA%E3%81%9F%E3%81%AF%E2%80%9C%E5%B8%B8%E8%AD%98%E4%BA%BA%E9%96%93-%E3%82%92%E6%8D%A8%E3%81%A6%E3%82%89%E3%82%8C%E3%82%8B%E3%81%8B-%E9%9D%92%E6%98%A5%E6%96%87%E5%BA%AB-%E5%B2%A1%E6%9C%AC-%E5%A4%AA%E9%83%8E/dp/4413090101?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4413090101, https://images-fe.ssl-images-amazon.com/images/I/51FSEHVGFYL.jpg
123, 9784101284514, 4101284512, 一勝九敗 (新潮文庫), 柳井 正, 文庫, 新潮社, 2006-04-01, 経営学・キャリア・MBA, 562, 95, 73, 1.2, 15.0, 10.6, https://www.amazon.co.jp/%E4%B8%80%E5%8B%9D%E4%B9%9D%E6%95%97-%E6%96%B0%E6%BD%AE%E6%96%87%E5%BA%AB-%E6%9F%B3%E4%BA%95-%E6%AD%A3/dp/4101284512?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4101284512, https://images-fe.ssl-images-amazon.com/images/I/315utHRvXhL.jpg
124, 9784390116312, 4390116312, パール・バック聖書物語 旧約篇 (現代教養文庫), パールS. バック, 文庫, 社会思想社, 1999-11, ノーベル文学賞(1901-1950年), None, 1, 18, 2.2, 14.8, 10.8, https://www.amazon.co.jp/%E3%83%91%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%90%E3%83%83%E3%82%AF%E8%81%96%E6%9B%B8%E7%89%A9%E8%AA%9E-%E6%97%A7%E7%B4%84%E7%AF%87-%E7%8F%BE%E4%BB%A3%E6%95%99%E9%A4%8A%E6%96%87%E5%BA%AB-%E3%83%91%E3%83%BC%E3%83%ABS-%E3%83%90%E3%83%83%E3%82%AF/dp/4390116312?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4390116312, https://images-fe.ssl-images-amazon.com/images/I/51YE4CNS03L.jpg
125, 9784022608086, 4022608080, 日本語の作文技術 (朝日文庫), 本多 勝一, 文庫, 朝日新聞出版, 1982-01-14, 論文作法・文章技術, None, 1, 150, 1.8, 14.8, 10.6, https://www.amazon.co.jp/%E6%97%A5%E6%9C%AC%E8%AA%9E%E3%81%AE%E4%BD%9C%E6%96%87%E6%8A%80%E8%A1%93-%E6%9C%9D%E6%97%A5%E6%96%87%E5%BA%AB-%E6%9C%AC%E5%A4%9A-%E5%8B%9D%E4%B8%80/dp/4022608080?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4022608080, https://images-fe.ssl-images-amazon.com/images/I/51QKNW7MY2L.jpg
126, 9784532194802, 4532194806, カンブリア宮殿 村上龍×経済人 社長の金言 (日経ビジネス人文庫), 村上 龍, 文庫, 日本経済新聞出版社, 2009-02-01, 51-75回, 823, 1, 214, 1.8, 15.2, 10.6, https://www.amazon.co.jp/%E3%82%AB%E3%83%B3%E3%83%96%E3%83%AA%E3%82%A2%E5%AE%AE%E6%AE%BF-%E6%9D%91%E4%B8%8A%E9%BE%8D%C3%97%E7%B5%8C%E6%B8%88%E4%BA%BA-%E7%A4%BE%E9%95%B7%E3%81%AE%E9%87%91%E8%A8%80-%E6%97%A5%E7%B5%8C%E3%83%93%E3%82%B8%E3%83%8D%E3%82%B9%E4%BA%BA%E6%96%87%E5%BA%AB-%E6%9D%91%E4%B8%8A/dp/4532194806?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4532194806, https://images-fe.ssl-images-amazon.com/images/I/51ER2uvzmyL.jpg
127, 9784042750055, 4042750052, ベロニカは死ぬことにした (角川文庫), パウロ コエーリョ, 文庫, 角川書店, 2003-04-25, カ行の著者, 605, 1, 159, 1.4, 15.0, 10.8, https://www.amazon.co.jp/%E3%83%99%E3%83%AD%E3%83%8B%E3%82%AB%E3%81%AF%E6%AD%BB%E3%81%AC%E3%81%93%E3%81%A8%E3%81%AB%E3%81%97%E3%81%9F-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E3%83%91%E3%82%A6%E3%83%AD-%E3%82%B3%E3%82%A8%E3%83%BC%E3%83%AA%E3%83%A7/dp/4042750052?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4042750052, https://images-fe.ssl-images-amazon.com/images/I/51D5FXDGHXL.jpg
128, 9784062763912, 4062763915, セレンディピティの時代 偶然の幸運に出会う方法 (講談社文庫), 茂木 健一郎, 文庫, 講談社, 2009-06-12, 倫理学入門, 617, 1, 21, 1.6, 14.8, 10.6, https://www.amazon.co.jp/%E3%82%BB%E3%83%AC%E3%83%B3%E3%83%87%E3%82%A3%E3%83%94%E3%83%86%E3%82%A3%E3%81%AE%E6%99%82%E4%BB%A3-%E5%81%B6%E7%84%B6%E3%81%AE%E5%B9%B8%E9%81%8B%E3%81%AB%E5%87%BA%E4%BC%9A%E3%81%86%E6%96%B9%E6%B3%95-%E8%AC%9B%E8%AB%87%E7%A4%BE%E6%96%87%E5%BA%AB-%E8%8C%82%E6%9C%A8-%E5%81%A5%E4%B8%80%E9%83%8E/dp/4062763915?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4062763915, https://images-fe.ssl-images-amazon.com/images/I/61bUYUlxDiL.jpg
129, 9784150502010, 4150502013, 五人のカルテ (ハヤカワ文庫NF), マイクル クライトン, 文庫, 早川書房, 1996-02-29, 医学, None, 1, 45, 1.4, 15.2, 10.6, https://www.amazon.co.jp/%E4%BA%94%E4%BA%BA%E3%81%AE%E3%82%AB%E3%83%AB%E3%83%86-%E3%83%8F%E3%83%A4%E3%82%AB%E3%83%AF%E6%96%87%E5%BA%ABNF-%E3%83%9E%E3%82%A4%E3%82%AF%E3%83%AB-%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%88%E3%83%B3/dp/4150502013?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4150502013, https://images-fe.ssl-images-amazon.com/images/I/51D4AMWH4EL.jpg
130, 9784883926985, 4883926982, 笑う英会話―参考書や英会話本に載っている, 草下 シンヤ, 文庫, 彩図社, 2009-07-27, ジャンル別, 514, 1, 102, 1.2, 14.4, 10.4, https://www.amazon.co.jp/%E7%AC%91%E3%81%86%E8%8B%B1%E4%BC%9A%E8%A9%B1%E2%80%95%E5%8F%82%E8%80%83%E6%9B%B8%E3%82%84%E8%8B%B1%E4%BC%9A%E8%A9%B1%E6%9C%AC%E3%81%AB%E8%BC%89%E3%81%A3%E3%81%A6%E3%81%84%E3%82%8B-%E8%8D%89%E4%B8%8B-%E3%82%B7%E3%83%B3%E3%83%A4/dp/4883926982?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4883926982, https://images-fe.ssl-images-amazon.com/images/I/41nmFVq3gRL.jpg
131, 9784102106013, 4102106014, トム・ソーヤーの冒険 (新潮文庫), マーク・トウェイン, 文庫, 新潮社, 1953-10-30, 英米文学, None, 1, 108, 1.4, 15.0, 10.6, https://www.amazon.co.jp/%E3%83%88%E3%83%A0%E3%83%BB%E3%82%BD%E3%83%BC%E3%83%A4%E3%83%BC%E3%81%AE%E5%86%92%E9%99%BA-%E6%96%B0%E6%BD%AE%E6%96%87%E5%BA%AB-%E3%83%9E%E3%83%BC%E3%82%AF%E3%83%BB%E3%83%88%E3%82%A6%E3%82%A7%E3%82%A4%E3%83%B3/dp/4102106014?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4102106014, https://images-fe.ssl-images-amazon.com/images/I/51XSB2HMXVL.jpg
132, 9784061965713, 4061965719, 新・水滸伝(一) (吉川英治歴史時代文庫), 吉川 英治, 文庫, 講談社, 1989-06-02, 日本文学, 799, 1, 96, 2.0, 14.6, 10.8, https://www.amazon.co.jp/%E6%96%B0%E3%83%BB%E6%B0%B4%E6%BB%B8%E4%BC%9D-%E4%B8%80-%E5%90%89%E5%B7%9D%E8%8B%B1%E6%B2%BB%E6%AD%B4%E5%8F%B2%E6%99%82%E4%BB%A3%E6%96%87%E5%BA%AB-%E5%90%89%E5%B7%9D-%E8%8B%B1%E6%B2%BB/dp/4061965719?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4061965719, https://images-fe.ssl-images-amazon.com/images/I/210AZNFS3KL.jpg
133, 9784872334524, 4872334523, バトル・ロワイアル, 高見 広春, 新書, 太田出版, 1999-04, ミステリー・サスペンス・ハードボイルド, 2916, 1, 60, 3.5, 17.4, 10.8, https://www.amazon.co.jp/%E3%83%90%E3%83%88%E3%83%AB%E3%83%BB%E3%83%AD%E3%83%AF%E3%82%A4%E3%82%A2%E3%83%AB-%E9%AB%98%E8%A6%8B-%E5%BA%83%E6%98%A5/dp/4872334523?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4872334523, https://images-fe.ssl-images-amazon.com/images/I/51E469HCA8L.jpg
134, 9784872337754, 4872337751, バトル・ロワイアル II 鎮魂歌, 高見 広春, 新書, 太田出版, 2003-06, 文学・評論, None, 1, 70, 3.0, 17.2, 10.8, https://www.amazon.co.jp/%E3%83%90%E3%83%88%E3%83%AB%E3%83%BB%E3%83%AD%E3%83%AF%E3%82%A4%E3%82%A2%E3%83%AB-II-%E9%8E%AE%E9%AD%82%E6%AD%8C-%E9%AB%98%E8%A6%8B-%E5%BA%83%E6%98%A5/dp/4872337751?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4872337751, https://images-fe.ssl-images-amazon.com/images/I/41EG0K8CRXL.jpg
135, 9784061818125, 4061818120, 魍魎の匣 (講談社ノベルス), 京極 夏彦, 新書, 講談社, 1995-01-05, ミステリー・サスペンス・ハードボイルド, None, 1, 45, 4.2, 17.2, 10.6, https://www.amazon.co.jp/%E9%AD%8D%E9%AD%8E%E3%81%AE%E5%8C%A3-%E8%AC%9B%E8%AB%87%E7%A4%BE%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9-%E4%BA%AC%E6%A5%B5-%E5%A4%8F%E5%BD%A6/dp/4061818120?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4061818120, https://images-fe.ssl-images-amazon.com/images/I/51IJB%2BGLrhL.jpg
136, 9784061818446, 4061818449, 狂骨の夢 (講談社ノベルス), 京極 夏彦, 新書, 講談社, 1995-05-09, SF・ホラー・ファンタジー, None, 1, 77, 3.4, 17.2, 10.8, https://www.amazon.co.jp/%E7%8B%82%E9%AA%A8%E3%81%AE%E5%A4%A2-%E8%AC%9B%E8%AB%87%E7%A4%BE%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9-%E4%BA%AC%E6%A5%B5-%E5%A4%8F%E5%BD%A6/dp/4061818449?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4061818449, https://images-fe.ssl-images-amazon.com/images/I/513X1ZW81HL.jpg
137, 9784061818835, 406181883X, 鉄鼠の檻 (講談社ノベルス), 京極 夏彦, 新書, 講談社, 1996-01-05, ミステリー・サスペンス・ハードボイルド, None, 1, 45, 4.8, 17.2, 10.8, https://www.amazon.co.jp/%E9%89%84%E9%BC%A0%E3%81%AE%E6%AA%BB-%E8%AC%9B%E8%AB%87%E7%A4%BE%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9-%E4%BA%AC%E6%A5%B5-%E5%A4%8F%E5%BD%A6/dp/406181883X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=406181883X, https://images-fe.ssl-images-amazon.com/images/I/212SAWDJQDL.jpg
138, 9784061819320, 4061819321, 絡新婦の理 (講談社ノベルス), 京極 夏彦, 新書, 講談社, 1996-11-05, ミステリー・サスペンス・ハードボイルド, 14609, 1, 45, 5.0, 18.0, 11.5, https://www.amazon.co.jp/%E7%B5%A1%E6%96%B0%E5%A9%A6%E3%81%AE%E7%90%86-%E8%AC%9B%E8%AB%87%E7%A4%BE%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9-%E4%BA%AC%E6%A5%B5-%E5%A4%8F%E5%BD%A6/dp/4061819321?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4061819321, https://images-fe.ssl-images-amazon.com/images/I/51XD7QQ6GQL.jpg
139, 9784061820333, 4061820338, 塗仏の宴 宴の始末 (講談社ノベルス), 京極 夏彦, 新書, 講談社, 1998-09-17, 日本文学, 1372, 1, 55, 4.2, 16.8, 10.8, https://www.amazon.co.jp/%E5%A1%97%E4%BB%8F%E3%81%AE%E5%AE%B4-%E5%AE%B4%E3%81%AE%E5%A7%8B%E6%9C%AB-%E8%AC%9B%E8%AB%87%E7%A4%BE%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9-%E4%BA%AC%E6%A5%B5-%E5%A4%8F%E5%BD%A6/dp/4061820338?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4061820338, https://images-fe.ssl-images-amazon.com/images/I/5145JM2F5VL.jpg
140, 9784061820029, 4061820028, 塗仏の宴 宴の支度 (講談社ノベルス), 京極 夏彦, 新書, 講談社, 1998-03-27, 日本文学, None, 1, 64, 4.0, 17.4, 10.8, https://www.amazon.co.jp/%E5%A1%97%E4%BB%8F%E3%81%AE%E5%AE%B4-%E5%AE%B4%E3%81%AE%E6%94%AF%E5%BA%A6-%E8%AC%9B%E8%AB%87%E7%A4%BE%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9-%E4%BA%AC%E6%A5%B5-%E5%A4%8F%E5%BD%A6/dp/4061820028?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4061820028, https://images-fe.ssl-images-amazon.com/images/I/518CRFMMS6L.jpg
141, 9784061820449, 4061820443, QED 百人一首の呪 (講談社ノベルス), 高田 崇史, 新書, 講談社, 1998-12-04, ミステリー・サスペンス・ハードボイルド, None, 1, 23, 2.2, 17.2, 10.8, https://www.amazon.co.jp/QED-%E7%99%BE%E4%BA%BA%E4%B8%80%E9%A6%96%E3%81%AE%E5%91%AA-%E8%AC%9B%E8%AB%87%E7%A4%BE%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9-%E9%AB%98%E7%94%B0-%E5%B4%87%E5%8F%B2/dp/4061820443?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4061820443, https://images-fe.ssl-images-amazon.com/images/I/41KDYMARPNL.jpg
142, 9784061820883, 4061820885, ハサミ男 (講談社ノベルス), 殊能 将之, 新書, 講談社, 1999-08-05, ミステリー・サスペンス・ハードボイルド, None, 1, 23, 2.4, 17.2, 10.6, https://www.amazon.co.jp/%E3%83%8F%E3%82%B5%E3%83%9F%E7%94%B7-%E8%AC%9B%E8%AB%87%E7%A4%BE%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9-%E6%AE%8A%E8%83%BD-%E5%B0%86%E4%B9%8B/dp/4061820885?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4061820885, https://images-fe.ssl-images-amazon.com/images/I/41TN2HHPXNL.jpg
143, 9784061826601, 4061826603, 新世界より (講談社ノベルス キJ-), 貴志 祐介, 新書, 講談社, 2009-08-07, SF・ホラー・ファンタジー, None, 154, 17, 5.0, 17.2, 10.8, https://www.amazon.co.jp/%E6%96%B0%E4%B8%96%E7%95%8C%E3%82%88%E3%82%8A-%E8%AC%9B%E8%AB%87%E7%A4%BE%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9-%E3%82%ADJ-%E8%B2%B4%E5%BF%97-%E7%A5%90%E4%BB%8B/dp/4061826603?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4061826603, https://images-fe.ssl-images-amazon.com/images/I/51n2tgi-eKL.jpg
144, 9784845405053, 4845405059, 読むだけで絶対やめられる禁煙セラピー [セラピーシリーズ] (ムックセレクト), アレン・カー, 新書, ロングセラーズ, 1996-05-01, たばこ・禁煙, 972, 1, 124, 1.8, 17.2, 11.0, https://www.amazon.co.jp/%E8%AA%AD%E3%82%80%E3%81%A0%E3%81%91%E3%81%A7%E7%B5%B6%E5%AF%BE%E3%82%84%E3%82%81%E3%82%89%E3%82%8C%E3%82%8B%E7%A6%81%E7%85%99%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC-%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E3%83%A0%E3%83%83%E3%82%AF%E3%82%BB%E3%83%AC%E3%82%AF%E3%83%88-%E3%82%A2%E3%83%AC%E3%83%B3%E3%83%BB%E3%82%AB%E3%83%BC/dp/4845405059?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4845405059, https://images-fe.ssl-images-amazon.com/images/I/5128D0D61EL.jpg
145, 9784041979037, 404197903X, クリムゾンの迷宮 (角川ホラー文庫), 貴志 祐介, 文庫, 角川書店(角川グループパブリッシング), 1999-04-09, 文学・評論, 734, 1, 61, 1.8, 15.0, 10.6, https://www.amazon.co.jp/%E3%82%AF%E3%83%AA%E3%83%A0%E3%82%BE%E3%83%B3%E3%81%AE%E8%BF%B7%E5%AE%AE-%E8%A7%92%E5%B7%9D%E3%83%9B%E3%83%A9%E3%83%BC%E6%96%87%E5%BA%AB-%E8%B2%B4%E5%BF%97-%E7%A5%90%E4%BB%8B/dp/404197903X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=404197903X, https://images-fe.ssl-images-amazon.com/images/I/51DgxfCqrML.jpg
146, 9784041979013, 4041979013, 十三番目の人格(ペルソナ)―ISOLA (角川ホラー文庫), 貴志 祐介, 文庫, 角川書店(角川グループパブリッシング), 1996-04-18, 日本文学, 734, 1, 157, 2.0, 15.0, 11.0, https://www.amazon.co.jp/%E5%8D%81%E4%B8%89%E7%95%AA%E7%9B%AE%E3%81%AE%E4%BA%BA%E6%A0%BC-%E3%83%9A%E3%83%AB%E3%82%BD%E3%83%8A-%E2%80%95ISOLA-%E8%A7%92%E5%B7%9D%E3%83%9B%E3%83%A9%E3%83%BC%E6%96%87%E5%BA%AB-%E8%B2%B4%E5%BF%97/dp/4041979013?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041979013, https://images-fe.ssl-images-amazon.com/images/I/41e3xHR-I4L.jpg
147, 9784041979051, 4041979056, 天使の囀り (角川ホラー文庫), 貴志 祐介, 文庫, 角川書店(角川グループパブリッシング), 2000-12-08, 日本文学, 864, 145, 29, 2.4, 14.8, 10.6, https://www.amazon.co.jp/%E5%A4%A9%E4%BD%BF%E3%81%AE%E5%9B%80%E3%82%8A-%E8%A7%92%E5%B7%9D%E3%83%9B%E3%83%A9%E3%83%BC%E6%96%87%E5%BA%AB-%E8%B2%B4%E5%BF%97-%E7%A5%90%E4%BB%8B/dp/4041979056?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041979056, https://images-fe.ssl-images-amazon.com/images/I/61W%2BBk1nqjL.jpg
148, 9784041979020, 4041979021, 黒い家 (角川ホラー文庫), 貴志 祐介, 文庫, 角川書店, 1998-12-10, 日本文学, 734, 1, 100, 2.0, 14.8, 10.8, https://www.amazon.co.jp/%E9%BB%92%E3%81%84%E5%AE%B6-%E8%A7%92%E5%B7%9D%E3%83%9B%E3%83%A9%E3%83%BC%E6%96%87%E5%BA%AB-%E8%B2%B4%E5%BF%97-%E7%A5%90%E4%BB%8B/dp/4041979021?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041979021, https://images-fe.ssl-images-amazon.com/images/I/51BaxqjoiyL.jpg
149, 9784041979075, 4041979072, 硝子のハンマー (角川文庫), 貴志 祐介, 文庫, KADOKAWA, 2007-10-11, 文学・評論, 950, 1, 120, 2.6, 14.8, 10.6, https://www.amazon.co.jp/%E7%A1%9D%E5%AD%90%E3%81%AE%E3%83%8F%E3%83%B3%E3%83%9E%E3%83%BC-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E8%B2%B4%E5%BF%97-%E7%A5%90%E4%BB%8B/dp/4041979072?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041979072, https://images-fe.ssl-images-amazon.com/images/I/51%2BCfgg4NBL.jpg
150, 9784041305201, 4041305209, 鍵―自選短編集 (角川ホラー文庫), 筒井 康隆, 文庫, 角川書店, 1994-07, 日本文学, None, 1, 12, 1.4, 15.0, 11.0, https://www.amazon.co.jp/%E9%8D%B5%E2%80%95%E8%87%AA%E9%81%B8%E7%9F%AD%E7%B7%A8%E9%9B%86-%E8%A7%92%E5%B7%9D%E3%83%9B%E3%83%A9%E3%83%BC%E6%96%87%E5%BA%AB-%E7%AD%92%E4%BA%95-%E5%BA%B7%E9%9A%86/dp/4041305209?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041305209, https://images-fe.ssl-images-amazon.com/images/I/511nPXoeUoL.jpg
